"Terjemahan Lama"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
27985,Roma,45,2,22,"Engkau yang mengatakan orang jangan berzinah, tetapi engkau berzinahkah? Engkau yang membenci segala berhala, tetapi engkau rampaskah rumah berhala?"
27986,Roma,45,2,23,"Engkau yang memegahkan dirimu di dalam hal Taurat, tetapi engkau hinakankah Allah dengan melanggar hukum Taurat?"
27987,Roma,45,2,24,"Karena nama Allah dihujat oleh sebab kamu di antara orang kafir, seperti yang telah tersurat itu."
27988,Roma,45,2,25,"Adapun sunat itu sebenarnya berfaedah juga, jikalau engkau mengikut hukum Taurat itu; tetapi jikalau engkau menjadi pelanggar hukum Taurat, maka sunatmu itu pun menjadi batal."
27989,Roma,45,2,26,"Sebab itu, jikalau orang yang tiada bersunat itu menurut segala hakekat hukum Taurat itu, bukankah yang tiada bersunat itu terhisab bersunat juga?"
27990,Roma,45,2,27,"Dan orang yang memang tiada bersunat, tetapi melakukan hukum Taurat itu, akan menyalahkan engkau yang menjadi pelanggar hukum Taurat, walaupun engkau berkitab dan bersunat itu."
27991,Roma,45,2,28,"Karena yang sebenar Yahudi itu, bukannya Yahudi pada lahir sahaja, dan yang sebenar sunat itu bukannya sunat yang lahir pada tubuhnya sahaja;"
27992,Roma,45,2,29,"melainkan Yahudi yang sebenarnya itu, ialah Yahudi yang pada batinnya, dan sunat yang sebenarnya itu, ialah sunat hati, yaitu yang rohani, bukannya menurut sebagaimana rukun. Maka kepujian orang itu bukannya daripada manusia melainkan daripada Allah."
27993,Roma,45,3,1,"Jikalau demikian, apakah kelebihan orang Yahudi? Atau apakah faedahnya sunat itu?"
27994,Roma,45,3,2,"Banyaklah di dalam berbagai-bagai peri. Pertama-tama sebab segala firman Allah sudah diamanatkan kepada mereka itu."
27995,Roma,45,3,3,"Karena apakah halnya? Jikalau beberapa orang menjadi tiada beriman, dapatkah ketiadaan iman mereka itu membatalkan setiawan Allah?"
27996,Roma,45,3,4,"Sekali-kali tidak, melainkan Allah itu benar, tetapi segala manusia pembohong, seperti yang tersurat ini: Supaya Engkau nyata benar di dalam firman-Mu, dan menang apabila Engkau disalahkan orang."
27997,Roma,45,3,5,"Tetapi jikalau kesalahan kita menyatakan keadilan Allah, apakah hendak kita katakan? Lalimkah Allah menurunkan murka-Nya? (aku berkata ini cara manusia)."
27998,Roma,45,3,6,"Sekali-kali tidak, karena jikalau demikian, bagaimanakah Allah menghakimkan dunia ini?"
27999,Roma,45,3,7,"Tetapi jikalau kebenaran Allah oleh sebab dustaku itu melimpah kepada kemuliaan-Nya, apakah sebabnya aku lagi dihukumkan seperti orang berdosa?"
28000,Roma,45,3,8,"Dan apakah sebabnya kami tiada berkata (seperti kami difitnahkan oleh beberapa orang bahwa kami sudah berkata), ""Biarlah kita berbuat jahat, supaya baiknya datang?"" maka mereka itu terkena hukum dengan adil."
28001,Roma,45,3,9,"Sekarang bagaimanakah? Adakah kita orang Yahudi menaruh suatu kelebihan? Sekali-kali tidak, karena dahulu kami sudah menyalahkan orang Yahudi dan juga orang Gerika, bahwa mereka itu sekalian tertakluk ke bawah dosa;"
28002,Roma,45,3,10,"seperti yang tersurat demikian ini: Bahwa tiadalah seorang yang benar, bahkan, seorang pun tiada,"
28003,Roma,45,3,11,"tiadalah seorang yang berakal, tiadalah seorang yang menuntut akan Allah;"
28004,Roma,45,3,12,"sekalian mereka itu sudah menyimpang ke lain, sekaliannya itu menjadi sia-sia; tiadalah seorang yang berbuat kebajikan, bahkan, seorang pun tidak;"
28005,Roma,45,3,13,"maka kerongkongnya itu seperti kubur yang terbuka; dengan lidahnya mereka itu membuat tipu daya, maka bisa ular tedung itu ada di bibirnya,"
28006,Roma,45,3,14,"dan mulutnya penuh dengan kutuk dan kebengisan,"
28007,Roma,45,3,15,"kakinya pantas pada menumpahkan darah orang;"
28008,Roma,45,3,16,"segala jalannya mendatangkan kebinasaan dan kemalangan;"
28009,Roma,45,3,17,"dan jalan sejahtera tiada dikenalnya;"
28010,Roma,45,3,18,"maka ketakutan akan Allah tiada di hadapan matanya."
28011,Roma,45,3,19,"Tetapi kita ketahui: Bahwa seberapa banyak yang dikatakan di dalam Taurat, itulah yang dikatakan kepada orang yang takluk di bawah hukum Taurat, supaya tiap-tiap mulut orang boleh dikatupkan dan seisi dunia ini jatuh ke bawah hukuman Allah."
28012,Roma,45,3,20,"Karena dengan melakukan hukum Taurat tiada seorang pun dibenarkan; sebab dari dalam Taurat itu datang pengenalan dosa sahaja."
28013,Roma,45,3,21,"Tetapi sekarang dengan tiada bertaurat sudah dinyatakan kebenaran Allah, yang disaksikan oleh Taurat dan nabi-nabi,"
28014,Roma,45,3,22,"yaitu kebenaran Allah oleh sebab iman kepada Yesus Kristus untuk sekalian orang yang percaya; karena tiada perbedaan,"
28015,Roma,45,3,23,"sebab sekaliannya sudah berbuat dosa dan kurang kemuliaan daripada Allah,"
28016,Roma,45,3,24,"serta dibenarkan cara karunia sahaja, dengan anugerah Allah, oleh sebab penebusan yang ada di dalam Yesus Kristus,"
28017,Roma,45,3,25,"yang di hadapan Allah menjadi pendamai dengan jalan iman kepada darah-Nya, akan menunjukkan kebenaran-Nya, sebab dibiarkan-Nya segala dosa yang terdahulu di dalam masa panjang sabar Allah,"
28018,Roma,45,3,26,"akan menunjukkan kebenaran-Nya itu pada masa ini, bahwa Ia sendiri ada adil, dan Ia membenarkan pula orang yang menaruh iman kepada Yesus."
28019,Roma,45,3,27,"Jikalau begitu, di manakah kemegahan itu? Itu sudah ditolak. Atas hukum manakah? Atas hukum melakukan syariat Tauratkah? Bukan, melainkan atas hukum iman."
28020,Roma,45,3,28,"Sebab itu kami sifatkan, bahwa orang dibenarkan oleh iman, bukan dengan melakukan syariat Taurat."
28021,Roma,45,3,29,"Atau adakah Allah itu Tuhan orang Yahudi sahaja? Bukankah Ia itu Tuhan orang kafir juga? Bahkan, untuk orang kafir itu juga."
28022,Roma,45,3,30,"Karena Allah itu memang Esa, yang akan membenarkan orang yang bersunat dari sebab iman, dan orang yang tiada bersunat itu pun oleh sebab iman."
28023,Roma,45,3,31,"Jikalau begitu, adakah kami membatalkan Taurat oleh sebab iman itu? Sekali-kali tidak, melainkan kami meneguhkan Taurat."
28024,Roma,45,4,1,"Apakah hendak kita katakan dari hal Ibrahim, nenek moyang"
28025,Roma,45,4,2,"Karena jikalau Ibrahim itu dibenarkan oleh sebab perbuatannya, ada juga kemegahan padanya, tetapi bukannya kepada Allah."
28026,Roma,45,4,3,"Karena apakah kata Alkitab? Bahwa Ibrahim percaya akan Allah, maka itulah dihisabkan kepadanya menjadi kebenaran."
28027,Roma,45,4,4,"Maka kepada orang yang bekerja itu, adalah gajinya, bukan dihisabkan seperti pemberian, melainkan seperti hak;"
28028,Roma,45,4,5,"tetapi kepada orang yang tiada bekerja, melainkan percaya akan Dia yang membenarkan orang fasik itu, maka imannya itu dihisabkan menjadi kebenaran."
28029,Roma,45,4,6,"Sama seperti Daud pun mengatakan bahagia atas orang itu yang dihisabkan Allah kepadanya kebenaran, dengan tiada perbuatan itu,"
28030,Roma,45,4,7,"katanya: Berbahagialah segala orang yang diampunkan kesalahannya dan dosanya sudah tertudung;"
28031,Roma,45,4,8,"berbahagialah orang yang tiada akan dihisab dosanya oleh Tuhan."
28032,Roma,45,4,9,"Jikalau begitu, bahagia itu diuntukkan kepada orang yang bersunat sahajakah? Atau kepada orang yang tiada bersunat juga? Karena kami mengatakan, bahwa kepada Ibrahim itu imannya dihisabkan menjadi kebenaran."
28033,Roma,45,4,10,"Tetapi bagaimanakah iman itu sudah terhisab kepadanya? Tatkala ia sudah bersunatkah? Atau belum bersunatkah? Bukannya pada masa bersunat, melainkan pada masa belum bersunat,"
28034,Roma,45,4,11,"dan tanda sunat itu diterimanya menjadi meterai kebenaran, yang daripada iman, tatkala ia belum bersunat; karena atas peri demikian ia menjadi bapa sekalian orang yang beriman walaupun mereka itu tiada bersunat, supaya kebenaran itu dihisabkan kepada mereka itu,"
28035,Roma,45,4,12,"dan lagi menjadi bapa orang yang bersunat itu pun, yaitu orang-orang yang bukannya bersunat sahaja, melainkan yang mengikut tapak iman Ibrahim, bapa kita, tatkala ia belum bersunat."
28036,Roma,45,4,13,"Karena bukannya oleh sebab Taurat datang perjanjian itu kepada Ibrahim dan benihnya, bahwa ia menjadi waris dunia ini, melainkan oleh sebab kebenaran yang daripada iman."
28037,Roma,45,4,14,"Karena jikalau orang yang melakukan syariat Taurat menjadi waris itu, niscaya sia-sialah iman itu, dan perjanjian itu pun batallah."
28038,Roma,45,4,15,"Karena yang didatangkan oleh Taurat itu murka, tetapi barang di mana yang tiada bertaurat, di situ tiadalah pelanggar hukum."
28039,Roma,45,4,16,"Itulah sebabnya warisan itu beralas kepada iman, yaitu menurut anugerah, supaya perjanjian itu tetap kepada segenap benihnya, bukannya kepada yang bertaurat sahaja, melainkan kepada yang beriman seperti Ibrahim, yang menjadi bapa kita sekalian,"
28040,Roma,45,4,17,"(seperti yang tersurat: Bahwa Aku sudah menjadikan engkau bapa kepada beberapa banyak bangsa), di hadapan Yang dipercayainya, yaitu Allah yang menghidupkan orang mati, dan menyebutkan barang yang tidak ada sama seperti sudah ada."
28041,Roma,45,4,18,"Karena tatkala Ibrahim sudah hilang pengharapan, maka ia sudah harap juga dengan iman, yang ia menjadi bapa kepada beberapa banyak bangsa, sebagaimana yang difirmankan: Bahwa demikianlah akan jadi benihmu kelak."
28042,Roma,45,4,19,"Dan dengan tiada lemah di dalam imannya, ia tampak dirinya sendiri seperti sudah mati karena umurnya sekira-kira seratus tahun, dan kandungan Sarah pun sudah mati;"
28043,Roma,45,4,20,"tetapi sebab ingat akan perjanjian Allah tiadalah ia bimbang, dengan tiada iman, melainkan ia makin dikuatkan oleh imannya, dengan mempermuliakan Allah,"
28044,Roma,45,4,21,"dan sangat yakin, bahwa Allah berkuasa menyampaikan barang yang dijanjikan-Nya."
28045,Roma,45,4,22,"Itulah sebabnya juga imannya itu dihisabkan kepadanya menjadi kebenaran."
28046,Roma,45,4,23,"Tetapi perkataan ""dihisabkan kepadanya itu"" bukannya tersurat kepada Ibrahim sahaja,"
28047,Roma,45,4,24,"melainkan karena kita juga, akan dihisabkan itu kelak bagi kita yang percaya akan Dia, Yang sudah membangkitkan Yesus, Tuhan kita, dari antara orang mati,"
28048,Roma,45,4,25,"yaitu Yang telah diserahkan karena segala dosa kita dan Yang dibangkitkan karena sebab hal membenarkan kita."
28049,Roma,45,5,1,"Di dalam hal kita dibenarkan oleh karena iman, ada kita beroleh sentosa dengan Allah oleh sebab Tuhan kita, Yesus Kristus,"
28050,Roma,45,5,2,"yang oleh-Nya juga kita diberi masuk, oleh sebab iman, kepada anugerah ini, yang di dalamnya itu kita hidup; maka kita bermegah-megah dari sebab pengharapan akan kemuliaan Allah."
28051,Roma,45,5,3,"Tetapi bukannya itu sahaja, melainkan juga kita bermegah-megah di dalam kesukaran, sebab mengetahui, bahwa kesukaran itu mendatangkan sabar,"
28052,Roma,45,5,4,"dan sabar itu mendatangkan hati yang teguh, dan hati yang teguh itu mendatangkan pengharapan,"
28053,Roma,45,5,5,"dan pengharapan itu tiada mempermalukan, sebab kasih Allah sudah dicurahkan rata ke dalam hati kita oleh Rohulkudus yang dikaruniakan kepada kita."
28054,Roma,45,5,6,"Karena tatkala kita lagi lemah, maka Kristus pun matilah karena orang fasik, pada masa yang tetap."
28055,Roma,45,5,7,"Karena jarang sangat seorang mau mati karena orang yang benar. Barangkali karena orang yang baik ada juga orang yang berani mati."
28056,Roma,45,5,8,"Tetapi Allah sudah menyatakan kasih-Nya kepada kita di dalam hal Kristus telah mati karena kita, tatkala kita ditaklukkan oleh dosa."
28057,Roma,45,5,9,"Sedangkan sekarang kita dibenarkan oleh darah-Nya, maka terlebih lagi kita akan beroleh selamat daripada kemurkaan, dengan jalan Dia."
28058,Roma,45,5,10,"Karena jikalau kita, tatkala lagi seteru Allah, diperdamaikan dengan Allah oleh sebab kematian Anak-Nya, maka terlebih pula kita, sesudah diperdamaikan itu, akan beroleh selamat oleh sebab hidup-Nya."
28059,Roma,45,5,11,"Bukannya demikian sahaja, melainkan kita bermegah-megah pula akan Allah oleh sebab Tuhan kita Yesus Kristus, yang oleh-Nya sekarang ini kita memperoleh perdamaian."
28060,Roma,45,5,12,"Sebab itu, sebagaimana oleh sebab seorang maka dosa sudah masuk ke dalam dunia ini, dan maut oleh sebab dosa, dan atas peri demikian maut itu menimpa sekalian manusia, maka karena itulah sekaliannya berbuat dosa,"
28061,Roma,45,5,13,"karena sebelum ada Taurat itu, maka dosa sudah ada di dalam dunia; tetapi dosa itu tiada dihisab selagi tidak ada Taurat."
28062,Roma,45,5,14,"Akan tetapi maut itu memerintah dari zaman Adam hingga zaman Musa, sama juga atas orang yang tiada berbuat dosa sebagaimana kesalahan Adam, yang menjadi suatu teladan Yang akan datang itu."
28063,Roma,45,5,15,"Tetapi karunia Allah bukannya seperti dosa itu. Karena jikalau banyak orang sudah mati oleh sebab dosa seorang, maka terlebih lagi anugerah Allah dan pemberian-Nya melimpah kepada banyak orang di dalam anugerah, yaitu Yesus Kristus yang Seorang juga."
28064,Roma,45,5,16,"Maka pemberian itu berlainan halnya dengan yang disebabkan oleh dosa seorang. Karena hukuman dari sebab seorang itu membawa kepada hal kena hukum, tetapi karunia Allah, yang dari sebab banyak dosa, membawa kepada hal dibenarkan."
28065,Roma,45,5,17,"Karena jikalau dengan dosa seorang maut sudah memerintah oleh sebab seorang itu, maka terlebih lagi orang-orang, yang menerima kemewahan anugerah-Nya dan kebenaran yang dikaruniakan itu, akan memerintah di dalam hidup oleh sebab Seorang, yaitu Yesus Kristus."
28066,Roma,45,5,18,"Sebab itu, sebagaimana oleh sebab satu dosa sekalian manusia terkena hukum, begitulah oleh sebab Satu perbuatan yang benar itu, sekalian manusia dibenarkan, supaya beroleh hidup."
28067,Roma,45,5,19,"Karena sama seperti oleh sebab hal seorang tiada taat, banyak orang menjadi orang berdosa, demikian juga oleh sebab taat Seorang, yang banyak itu dijadikan orang benar."
28068,Roma,45,5,20,"Kemudian masuk pula Taurat itu, supaya dosa itu makin bertambah; tetapi di mana dosa sudah bertambah-tambah, di situlah anugerah Allah melimpah-limpah,"
28069,Roma,45,5,21,"supaya sebagaimana dosa itu memerintah di dalam maut, sedemikian itu juga anugerah memerintah dengan kebenaran kepada hidup yang kekal, oleh sebab Yesus Kristus Tuhan kita."
28070,Roma,45,6,1,"Jikalau begitu, apakah hendak kita katakan? Bertekunkah kita di dalam dosa supaya anugerah Allah bertambah-tambah?"
28071,Roma,45,6,2,"Sekali-kali tidak. Maka kita ini yang sudah mati lepas daripada dosa, bagaimanakah dapat lagi kita hidup di dalamnya?"
28072,Roma,45,6,3,"Atau tiadakah kamu ketahui bahwa seberapa banyak kita yang dibaptiskan ke dalam Kristus Yesus itu, telah dibaptiskan ke dalam maut-Nya?"
28073,Roma,45,6,4,"Demikianlah kita dikuburkan serta-Nya oleh baptisan itu ke dalam maut, supaya sebagaimana Kristus telah dibangkitkan dari antara orang mati oleh kemuliaan Bapa, sedemikian itu juga kita ini pun dapat berjalan di dalam suatu hidup yang baharu."
28074,Roma,45,6,5,"Karena jikalau kita sudah menjadi satu dengan Dia, dengan mengambil bahagian di dalam hal mati-Nya, begitu juga kita menjadi satu dengan Dia di dalam hal kebangkitan-Nya,"
28075,Roma,45,6,6,"sedang mengetahui hal ini: Bahwa tabiat kita yang lama sudah disalibkan serta-Nya, supaya diri dosa dilenyapkan, jangan kita diperhambakan lagi oleh dosa;"
28076,Roma,45,6,7,"karena orang yang sudah mati itu, sudah dilepaskan daripada dosa."
28077,Roma,45,6,8,"Tetapi jikalau kita sudah mati dengan Kristus, yakinlah kita bahwa kita akan hidup juga dengan Dia;"
28078,Roma,45,6,9,"sebab kita mengetahui, bahwa Kristus yang sudah dibangkitkan dari antara orang mati itu, tiada mati lagi; maka maut itu pun tiada lagi memegang kuasa atas-Nya."
28079,Roma,45,6,10,"Karena akan hal mati-Nya itu, maka matilah Ia sekali sahaja untuk dosa, tetapi akan hal hidup-Nya itu, hiduplah Ia untuk Allah."
28080,Roma,45,6,11,"Demikianlah juga kamu wajib menghisabkan dirimu mati lepas daripada dosa, tetapi hidup bagi Allah di dalam Kristus Yesus."
28081,Roma,45,6,12,"Sebab itu janganlah dosa itu memerintah di dalam dirimu yang fana, sehingga kamu menurut hawa nafsunya,"
28082,Roma,45,6,13,"dan janganlah kamu serahkan anggotamu kepada dosa menjadi alat kejahatan, melainkan serahkanlah dirimu kepada Allah, seperti orang mati balik hidup, dan anggotamu itu kepada Allah menjadi alat kebenaran."
28083,Roma,45,6,14,"Karena dosa itu tiada lagi dapat kuasa atasmu, sebab kamu bukannya di bawah Taurat, melainkan di bawah anugerah."
28084,Roma,45,6,15,"Apakah ikhtiar? Patutkah kita berbuat dosa sebab kita bukannya di bawah Taurat, melainkan di bawah anugerah? Sekali-kali tidak."
28085,Roma,45,6,16,"Tiadakah kamu ketahui, bahwa kepada siapa kamu menyerahkan dirimu seperti hamba yang taat, maka kamu menjadi hamba dialah yang kamu turut, baik kepada dosa menuju maut, atau kepada taat menuju kebenaran."
28086,Roma,45,6,17,"Tetapi syukurlah kepada Allah, sedang dahulu kamu menjadi hamba dosa, tetapi sekarang dengan bersungguh-sungguh hati kamu taat kepada jenis pengajaran yang kamu diajarkan."
28087,Roma,45,6,18,"Setelah dimerdekakan daripada dosa, maka jadilah kamu hamba kepada kebenaran."
28088,Roma,45,6,19,"(Aku berkata cara manusia oleh sebab kelemahan tabiat diri kamu), karena sama seperti dahulu kamu menyerahkan anggotamu menjadi hamba kepada kecemaran dan fasik yang mengerjakan fasik, demikian juga sekarang kamu menyerahkan anggotamu menjadi hamba kepada kebenaran yang mengerjakan kesucian."
28089,Roma,45,6,20,"Karena tatkala kamu menjadi hamba dosa, maka terlepaslah kamu daripada kebenaran."
28090,Roma,45,6,21,"Apakah faedah yang sudah kamu peroleh di dalam perkara-perkara yang kamu berasa malu sekarang ini? Karena kesudahannya itu maut."
28091,Roma,45,6,22,"Tetapi sekarang, setelah kamu merdeka daripada dosa, dan menjadi hamba kepada Allah, maka kamu beroleh buah-buahan yang menuju kesucian, dan kesudahannya itu hidup yang kekal."
28092,Roma,45,6,23,"Karena upah dosa itu maut, tetapi karunia Allah itu hidup yang kekal di dalam Kristus Yesus Tuhan kita."
28093,Roma,45,7,1,"Tiadakah kamu ketahui, hai saudara-saudaraku, (karena aku berkata kepada orang yang mengetahui hukum Taurat) bahwa hukum itu memerintahkan orang selama ia hidup?"
28094,Roma,45,7,2,"Karena seorang perempuan yang bersuami terikat oleh hukum kepada suaminya selagi suami itu hidup; tetapi jikalau suami itu mati, terlepaslah perempuan itu daripada hukum suami."
28095,Roma,45,7,3,"Sebab itu, jikalau perempuan itu berlakikan orang lain tatkala suaminya lagi hidup, maka ia dikata orang perempuan berzinah; tetapi jikalau suaminya itu mati, terlepaslah perempuan itu daripada hukum itu, sehingga bukanlah ia perempuan berzinah, walaupun berlakikan orang lain."
28096,Roma,45,7,4,"Demikian juga, hai saudara-saudaraku, kamu ini pun dimatikan lepas daripada hukum Taurat itu oleh tubuh Kristus, supaya menjadi satu dengan yang lain, yaitu dengan Dia, yang sudah dibangkitkan dari antara orang mati, supaya kita mengeluarkan buah-buahan bagi Allah."
28097,Roma,45,7,5,"Tatkala kita lagi hidup di dalam tabiat duniawi, maka segala hawa nafsu yang penuh dengan dosa, yang dibangkitkan oleh hukum Taurat itu, bekerjalah di dalam anggota kita akan mengeluarkan buah-buahan bagi maut,"
28098,Roma,45,7,6,"tetapi sekarang kita sudah terlepas daripada hukum Taurat itu, sedang kita sudah mati lepas daripada hukum itu, yang di dalamnya kita terpegang, sehingga kita berbuat ibadat baharu yang rohani, bukannya ibadat lama yang menurut sebagaimana rukun sahaja."
28099,Roma,45,7,7,"Apakah sekarang hendak kita katakan? Hukum Taurat itu dosakah? Sekali-kali tidak. Hanya aku tiada tahu dosa, jikalau tiada sebab hukum Taurat itu, karena tiada aku tahu akan hal tamak, jikalau tiada Taurat itu mengatakan: Janganlah engkau tamak!"
28100,Roma,45,7,8,"Tetapi sedang dosa itu digerakkan oleh sebab penyuruhan itu, maka ia mengerjakan di dalam diriku berbagai-bagai hal tamak; karena jikalau tiada hukum Taurat, dosa pun matilah."
28101,Roma,45,7,9,"Dahulu aku ini hidup dengan tiada bertaurat, tetapi tatkala penyuruhan itu tiba, maka dosa itu hidup pula,"
28102,Roma,45,7,10,"tetapi aku ini matilah; dan penyuruhan yang kepada hidup itu, kudapati menuju maut."
28103,Roma,45,7,11,"Karena sedang dosa itu digerakkan oleh sebab penyuruhan itu, maka ia memperdayakan aku dan membunuh aku atas peri demikian."
28104,Roma,45,7,12,"Jadi, hukum Taurat itu kudus, dan penyuruhan itu pun kudus serta adil dan sempurna."
28105,Roma,45,7,13,"Jikalau begitu, yang baik itu menjadi mautkah kepadaku? Sekali-kali tidak. Melainkan dosa, supaya nyata ia itu dosa, yang mendatangkan maut itu kepadaku dengan jalan menggunakan yang baik itu, supaya nyata dosa itu teramat sangat besarnya oleh penyuruhan itu."
28106,Roma,45,7,14,"Karena kita ketahui, bahwa hukum itu rohani, tetapi aku ini di dalam keadaan tubuh, terjual ke bawah dosa."
28107,Roma,45,7,15,"Karena barang yang kulakukan tiada aku tahu, karena bukannya barang yang aku gemar, aku amalkan, melainkan barang yang aku benci, itulah aku buat."
28108,Roma,45,7,16,"Tetapi jikalau aku perbuat barang yang tiada aku gemar, maka aku mempersetujukan bahwa Taurat itu baik adanya."
28109,Roma,45,7,17,"Oleh yang demikian, sekarang ini bukanlah lagi aku ini yang melakukan dia, melainkan dosa yang diam di dalam diriku."
28110,Roma,45,7,18,"Karena aku mengetahui, bahwa tiada diam di dalam diriku, yaitu di dalam keadaan tubuhku, barang yang baik; karena kehendak ada padaku, tetapi melakukan yang baik itu, tidak."
28111,Roma,45,7,19,"Karena yang baik yang aku gemar itu, tiada aku perbuat, melainkan yang jahat yang aku tiada gemar, itulah aku amalkan."
28112,Roma,45,7,20,"Tetapi jikalau aku ini perbuat barang yang aku tiada gemar itu, maka bukanlah lagi aku ini yang melakukan itu, melainkan dosa yang diam di dalam diriku."
28113,Roma,45,7,21,"Oleh yang demikian tampak kepadaku hukum ini: Sedang aku gemar berbuat yang baik, maka jahat itu sudah hadir."
28114,Roma,45,7,22,"Karena aku memperkenankan hukum Allah menurut batin manusia,"
28115,Roma,45,7,23,"akan tetapi aku tampak ada lain hukum di dalam anggotaku, yang berperang dengan hukum akalku, serta membawa aku ke dalam tawanan di bawah hukum dosa di dalam anggotaku."
28116,Roma,45,7,24,"Wah, aku orang yang celaka ini! Siapakah gerangan akan melepaskan aku keluar dari dalam tubuh maut ini?"
28117,Roma,45,7,25,"Mengucap syukurlah aku kepada Allah oleh Yesus Kristus Tuhan kita! (7:26)Oleh yang demikian, maka aku ini sendiri dengan hati mengikut hukum Allah, tetapi dengan tabiat duniawi takluk ke bawah hukum dosa."
28118,Roma,45,8,1,"Maka oleh sebab itu sekarang tiadalah lagi hukuman ke atas orang yang di dalam Kristus Yesus."
28119,Roma,45,8,2,"Karena hukum Roh yang mengaruniakan hidup di dalam Kristus Yesus sudah memerdekakan aku daripada hukum dosa dan maut itu."
28120,Roma,45,8,3,"Karena barang yang tiada boleh diperbuat oleh hukum Taurat, sebab lemah oleh karena tabiat manusia itu, diperbuat oleh Allah yang menyuruhkan Anak-Nya sendiri di dalam rupa manusia yang berdosa, yaitu sebab karena dosa itu, dengan menjatuhkan hukum ke atas dosa di dalam tabiat manusia,"
28121,Roma,45,8,4,"supaya syarat hukum Taurat itu dapat disempurnakan di dalam diri kita, yang tiada menurut kehendak tabiat duniawi, melainkan menurut kehendak Roh."
28122,Roma,45,8,5,"Karena orang yang menurut tabiat duniawi, memikirkan hal dunia itu, tetapi orang yang menurut Roh itu, memikirkan hal rohani itu."
28123,Roma,45,8,6,"Karena pikiran tabiat duniawi itulah maut; tetapi pikiran rohani itulah hidup lagi sentosa."
28124,Roma,45,8,7,"Karena pikiran tabiat duniawi itulah perseteruan dengan Allah, sebab tiada takluk ke bawah hukum Allah, bahkan, tiada dapat juga."
28125,Roma,45,8,8,"Maka orang yang di dalam tabiat duniawi itu, tiada dapat memperkenankan Allah."
28126,Roma,45,8,9,"Tetapi kamu ini bukannya di dalam tabiat duniawi, melainkan di dalam Roh, yaitu jikalau Roh Allah ada diam di dalam dirimu. Jikalau barang seorang tiada menaruh Roh Kristus, bukannya ia milik Kristus."
28127,Roma,45,8,10,"Tetapi jikalau Kristus ada di dalam dirimu, maka tubuh itu memang mati sebab dosa, tetapi Roh itu hidup oleh sebab kebenaran."
28128,Roma,45,8,11,"Tetapi jikalau Roh Dia, Yang membangkitkan Yesus dari antara orang mati itu, diam di dalam dirimu, maka Ia itu, Yang membangkitkan Kristus Yesus dari antara orang mati itu, akan menghidupkan juga tubuh kamu yang fana itu dengan Roh-Nya yang diam di dalam dirimu."
28129,Roma,45,8,12,"Oleh yang demikian, hai saudara-saudaraku, kita ini terutang bukannya kepada tabiat duniawi akan hidup menurut tabiat duniawi itu,"
28130,Roma,45,8,13,"karena jikalau kamu hidup menurut tabiat duniawi, maka kamu akan mati kelak; tetapi jikalau dengan Roh itu kamu mematikan perbuatan tubuh itu, maka kamu akan hidup kelak."
28131,Roma,45,8,14,"Karena seberapa banyak orang yang dipimpin oleh Roh Allah, maka itulah anak-anak Allah."
28132,Roma,45,8,15,"Karena bukannya kamu menerima roh perhambaan pula akan takut, melainkan kamu sudah menerima Roh menjadi anak angkat, yang di dalamnya kita menyeru, ""Abba, ya Bapa."""
28133,Roma,45,8,16,"Maka Roh itu sendiri menyaksikan beserta dengan roh kita, bahwa kita ini anak-anak Allah."
28134,Roma,45,8,17,"Tetapi jikalau anak-anak, maka warislah juga, yaitu waris Allah, dan sewaris dengan Kristus, jikalau kita sama merasa sengsara dengan Dia, supaya sama juga kita dipermuliakan."
28135,Roma,45,8,18,"Karena menurut pendapatku, bahwa sengsara yang pada zaman ini tiada berpadan jikalau dibandingkan dengan kemuliaan yang akan dinyatakan kepada kita."
28136,Roma,45,8,19,"Karena dengan pengharapan yang sangat rindu ternanti-nantilah segala makhluk akan kenyataan anak-anak Allah."
28137,Roma,45,8,20,"Karena segala makhluk sudah ditaklukkan kepada yang sia-sia, bukannya dengan kehendaknya sendiri, melainkan dengan kehendak Dia yang menaklukkan mereka itu, tetapi dengan pengharapan,"
28138,Roma,45,8,21,"bahwa pada akhirnya segala makhluk itu sendiri juga akan dimerdekakan daripada perhambaan kebinasaan, masuk kepada kemerdekaan kemuliaan anak-anak Allah."
28139,Roma,45,8,22,"Karena kita ketahui, bahwa segenap makhluk itu sama mengerang dan sama merasa kesakitan beranak sampai sekarang ini."
28140,Roma,45,8,23,"Dan bukannya itu sahaja, melainkan kita sendiri pun yang beroleh buah sulung Roh itu, bahkan, kita ini sendiri juga mengerang pada batinnya dengan menanti-nanti hal menjadi anak angkat, yaitu tebus tubuh kita."
28141,Roma,45,8,24,"Karena atas pengharapan sahaja kita sudah beroleh selamat; tetapi pengharapan yang kelihatan itu bukannya pengharapan, karena barang yang dilihat orang, apakah sebabnya lagi diharapkan?"
28142,Roma,45,8,25,"Tetapi jikalau kita berharap akan barang yang tiada tampak kepada kita, maka dengan sabarnya kita menantikan dia."
28143,Roma,45,8,26,"Demikian juga Roh itu pun menolong pada kelemahan kita. Karena tiada kita tahu akan barang yang hendak kita pohonkan dengan sepatutnya; melainkan Roh itu sendiri memohonkan karena kita dengan keluh kesah, yang tiada terkatakan."
